"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00361001","BROOKVILLE, PA US","1942-07","242","40","93","45","67.6","80.6","54.6"
"USC00361001","BROOKVILLE, PA US","1942-08","331","35","88","97","66.2","77.6","54.8"
"USC00361001","BROOKVILLE, PA US","1942-09","389","26","88","313","59.7","72.6","46.8"
"USC00361001","BROOKVILLE, PA US","1942-10","389","24","73","763","50.5","62.3","38.6"
"USC00361001","BROOKVILLE, PA US","1942-11","389","9","69","1574","38.0","48.0","27.9"
"USC00361001","BROOKVILLE, PA US","1942-12","389","-13","43","2823","24.7","30.5","18.9"
"USC00361551","CLOE, PA US","1920-03",,,,,,,
"USC00361551","CLOE, PA US","1920-04",,"18","78",,"43.0","50.5","35.6"
"USC00361551","CLOE, PA US","1920-05",,,,,,,
"USC00361551","CLOE, PA US","1920-06",,,,,,,
"USC00361551","CLOE, PA US","1920-07",,,,,,,
"USC00361551","CLOE, PA US","1920-08",,,,,,,
"USC00361551","CLOE, PA US","1920-09",,"34","88",,"63.2","76.3","50.0"
"USC00361551","CLOE, PA US","1920-10",,"27","84",,"53.2","68.7","37.7"
"USC00361551","CLOE, PA US","1920-11",,,,,,,
"USC00361551","CLOE, PA US","1920-12",,"0","54",,"28.4","35.0","21.8"
"USC00361551","CLOE, PA US","1921-01",,,,,,,
"USC00361551","CLOE, PA US","1921-02",,"-8","62",,"30.3","37.7","22.9"
"USC00361551","CLOE, PA US","1921-03",,"16","74",,"45.6","55.3","35.9"
"USC00361551","CLOE, PA US","1921-04",,"22",,,,,"38.9"
"USC00361551","CLOE, PA US","1921-05",,,,,,,
"USC00361551","CLOE, PA US","1921-06",,"44","99",,"72.6","85.7","59.6"
"USC00361551","CLOE, PA US","1921-07",,,,,,,
"USC00361551","CLOE, PA US","1921-08",,,,,,,
"USC00361551","CLOE, PA US","1921-09",,"38","92",,"69.3","80.6","57.9"
"USC00361551","CLOE, PA US","1921-10",,"23","78",,"50.8","63.1","38.5"
"USC00361551","CLOE, PA US","1921-11",,,,,,,
"USC00361551","CLOE, PA US","1921-12",,"-4","56",,"29.4","35.4","23.4"
"USC00361551","CLOE, PA US","1922-01",,"-9","50",,"23.6","33.2","14.0"
"USC00361551","CLOE, PA US","1922-02",,,,,,,
"USC00361551","CLOE, PA US","1922-03",,,,,,,
"USC00361551","CLOE, PA US","1922-04",,,,,,,
"USC00361551","CLOE, PA US","1922-05",,,,,,,
"USC00361551","CLOE, PA US","1922-06",,,,,,,
"USC00361551","CLOE, PA US","1922-07",,,,,,,
"USC00361551","CLOE, PA US","1922-08",,,,,,,
"USC00361551","CLOE, PA US","1922-09",,"31","99",,"68.6","85.9","51.2"
"USC00361551","CLOE, PA US","1922-10",,,,,,,
"USC00361551","CLOE, PA US","1922-11",,"19","68",,"39.9","48.2","31.5"
"USC00361551","CLOE, PA US","1922-12",,,,,,,
"USC00361551","CLOE, PA US","1923-01",,,,,,,
"USC00361551","CLOE, PA US","1923-02",,,,,,,
"USC00361551","CLOE, PA US","1923-03",,,,,,,
"USC00361551","CLOE, PA US","1923-04",,,,,,,
"USC00361551","CLOE, PA US","1923-05",,,,,,,
"USC00361551","CLOE, PA US","1923-06",,"39","98",,"66.6","79.5","53.7"
"USC00361551","CLOE, PA US","1923-07",,,,,,,
"USC00361551","CLOE, PA US","1923-08",,,,,,,
"USC00361551","CLOE, PA US","1923-09",,,,,,,
"USC00361551","CLOE, PA US","1923-10",,,,,,,
"USC00361551","CLOE, PA US","1923-11",,,,,,,
"USC00361551","CLOE, PA US","1923-12",,,,,,,
"USC00361551","CLOE, PA US","1924-01",,,,,,,
"USC00361551","CLOE, PA US","1924-02",,,,,,,
"USC00361551","CLOE, PA US","1924-03",,,,,,,
"USC00361551","CLOE, PA US","1924-04",,,,,,,
"USC00361551","CLOE, PA US","1924-05",,,,,,,
"USC00361551","CLOE, PA US","1924-06",,,,,,,
"USC00361551","CLOE, PA US","1924-07",,,,,,,
"USC00361551","CLOE, PA US","1924-08",,,,,,,
"USC00361551","CLOE, PA US","1924-09",,,,,,,
"USC00361551","CLOE, PA US","1924-10",,,,,,,
"USC00361551","CLOE, PA US","1924-11",,"3","73",,"36.1","45.7","26.5"
"USC00361551","CLOE, PA US","1924-12",,,,,,,
"USC00361551","CLOE, PA US","1925-01",,"-19","46",,"21.6","30.7","12.4"
"USC00361551","CLOE, PA US","1925-02",,,,,,,
"USC00361551","CLOE, PA US","1925-03",,,,,,,
"USC00361551","CLOE, PA US","1925-04",,"20","87",,"49.7","64.0","35.4"
"USC00361551","CLOE, PA US","1925-05",,"32","87",,"52.1","64.5","39.8"
"USC00361551","CLOE, PA US","1925-06",,"43","100",,"70.2","81.6","58.8"
"USC00361551","CLOE, PA US","1925-07",,"44","93","40","68.2","79.5","57.0"
"USC00361551","CLOE, PA US","1925-08",,"34","96","73","68.4","83.7","53.1"
"USC00361551","CLOE, PA US","1925-09",,,,,,,
"USC00361551","CLOE, PA US","1925-10",,,,,,,
"USC00361551","CLOE, PA US","1925-11",,,,,,,
"USC00361551","CLOE, PA US","1925-12",,,,,,,
"USC00361551","CLOE, PA US","1926-01",,,,,,,
"USC00361551","CLOE, PA US","1926-02",,,,,,,
"USC00361551","CLOE, PA US","1926-03",,,,,,,
"USC00361551","CLOE, PA US","1926-04",,,,,,,
"USC00361551","CLOE, PA US","1926-05",,,,,,,
"USC00361551","CLOE, PA US","1926-06",,,,,,,
"USC00361551","CLOE, PA US","1926-07",,,,,,,
"USC00361551","CLOE, PA US","1926-08",,,,,,,
"USC00361551","CLOE, PA US","1926-09",,,,,,,
"USC00361551","CLOE, PA US","1926-10",,,,,,,
"USC00361551","CLOE, PA US","1926-11",,,,,,,
"USC00361551","CLOE, PA US","1926-12",,,,,,,
"USC00361551","CLOE, PA US","1927-01",,,,,,,
"USC00361551","CLOE, PA US","1927-02",,,,,,,
"USC00361551","CLOE, PA US","1927-03",,,,,,,
"USC00361551","CLOE, PA US","1927-04",,,,,,,
"USC00361551","CLOE, PA US","1927-05",,,,,,,
"USC00361551","CLOE, PA US","1927-06",,,,,,,
"USC00361551","CLOE, PA US","1927-07",,,,,,,
"USC00361551","CLOE, PA US","1927-08",,,,,,,
"USC00361551","CLOE, PA US","1927-09",,,,,,,
"USC00361551","CLOE, PA US","1927-10",,,,,,,
"USC00361551","CLOE, PA US","1927-11",,,,,,,
"USC00361551","CLOE, PA US","1927-12",,,,,,,
"USC00361551","CLOE, PA US","1928-01",,,,,,,
"USC00361551","CLOE, PA US","1928-02",,,,,,,
"USC00361551","CLOE, PA US","1928-03",,,,,,,
"USC00361551","CLOE, PA US","1928-04",,,,,,,
"USC00361551","CLOE, PA US","1928-05",,,,,,,
"USC00361551","CLOE, PA US","1928-06",,,,,,,
"USC00361551","CLOE, PA US","1928-07",,,,,,,
"USC00361551","CLOE, PA US","1928-08",,,,,,,
"USC00361551","CLOE, PA US","1928-09",,,,,,,
"USC00361551","CLOE, PA US","1928-10",,,,,,,
"USC00361551","CLOE, PA US","1928-11",,,,,,,
"USC00361551","CLOE, PA US","1928-12",,,,,,,
"USC00361551","CLOE, PA US","1929-01",,,,,,,
"USC00361551","CLOE, PA US","1929-02",,,,,,,
"USC00361551","CLOE, PA US","1929-03",,,,,,,
"USC00361551","CLOE, PA US","1929-04",,,,,,,
"USC00361551","CLOE, PA US","1929-05",,,,,,,
"USC00361551","CLOE, PA US","1929-06",,,,,,,
"USC00361551","CLOE, PA US","1929-07",,,,,,,
"USC00361551","CLOE, PA US","1929-08",,,,,,,
"USC00361551","CLOE, PA US","1929-09",,,,,,,
"USC00361551","CLOE, PA US","1929-10",,,,,,,
"USC00361551","CLOE, PA US","1929-11",,,,,,,
"USC00361551","CLOE, PA US","1929-12",,,,,,,
"USC00361551","CLOE, PA US","1930-01",,,,,,,
"USC00361551","CLOE, PA US","1930-02",,,,,,,
"USC00361551","CLOE, PA US","1930-03",,,,,,,
"USC00361551","CLOE, PA US","1930-04",,,,,,,
"USC00361551","CLOE, PA US","1930-05",,,,,,,
"USC00361551","CLOE, PA US","1930-06",,,,,,,
"USC00361551","CLOE, PA US","1930-07",,,,,,,
"USC00361551","CLOE, PA US","1930-08",,,,,,,
"USC00361551","CLOE, PA US","1930-09",,,,,,,
"USC00361551","CLOE, PA US","1930-10",,,,,,,
"USC00361551","CLOE, PA US","1930-11",,,,,,,
"USC00361551","CLOE, PA US","1930-12",,,,,,,
"USC00361551","CLOE, PA US","1931-01",,,,,,,
"USC00361551","CLOE, PA US","1931-02",,,,,,,
"USC00361551","CLOE, PA US","1931-03",,,,,,,
"USC00361551","CLOE, PA US","1931-04",,,,,,,
"USC00361551","CLOE, PA US","1931-05",,,,,,,
"USC00361551","CLOE, PA US","1931-06",,,,,,,
"USC00361551","CLOE, PA US","1931-07",,,,,,,
"USC00361551","CLOE, PA US","1931-08",,,,,,,
"USC00361551","CLOE, PA US","1931-09",,,,,,,
"USC00361551","CLOE, PA US","1931-10",,,,,,,
"USC00361551","CLOE, PA US","1931-11",,,,,,,
"USC00361551","CLOE, PA US","1931-12",,,,,,,
"USC00361551","CLOE, PA US","1932-01",,,,,,,
"USC00361551","CLOE, PA US","1932-02",,,,,,,
"USC00361551","CLOE, PA US","1932-03",,,,,,,
"USC00361551","CLOE, PA US","1932-04",,,,,,,
"USC00361551","CLOE, PA US","1932-05",,,,,,,
"USC00361551","CLOE, PA US","1932-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1941-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1942-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1943-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1944-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1945-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1946-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1947-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1948-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1949-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-05",,,,,,,
